t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,diag_enabled,turns
1511519,-133.01918,1952,0,255,255,65535,0,2
1512757,-133.129211,1956,0,255,255,65535,0,2
1514007,-133.239243,2048,0,255,255,65535,0,2
1515284,-133.349274,1966,0,255,255,65535,0,2
1516519,-133.459305,1972,0,255,255,65535,0,2
1517757,-133.569336,2119,0,255,255,65535,0,2
1519007,-133.679367,1981,0,255,255,65535,0,2
1520284,-133.789398,2109,0,255,255,65535,0,2
1521520,-133.899429,2103,0,255,255,65535,0,2
1522763,-134.00946,2099,0,255,255,65535,0,2
1524007,-134.119492,2092,0,255,255,65535,0,2
1525284,-134.229523,2087,0,255,255,65535,0,2
1526520,-134.339554,2081,0,255,255,65535,0,2
1527757,-134.449585,2075,0,255,255,65535,0,2
1529007,-134.559616,2048,0,255,255,65535,0,2
1530284,-134.669647,2048,0,255,255,65535,0,2
1531520,-134.779678,2036,0,255,255,65535,0,2
1532764,-134.889709,2042,0,255,255,65535,0,2
1534007,-134.999741,2048,0,255,255,65535,0,2
1535284,-135.109772,2053,0,255,255,65535,0,2
1536519,-135.219803,2048,0,255,255,65535,0,2
1537757,-135.329834,2029,0,255,255,65535,0,2
1539007,-135.439865,2024,0,255,255,65535,0,2
1540284,-135.549896,2019,0,255,255,65535,0,2
1541519,-135.659927,2014,0,255,255,65535,0,2
1542758,-135.769958,2009,0,255,255,65535,0,2
1544007,-135.87999,2005,0,255,255,65535,0,2
1545283,-135.990021,2000,0,255,255,65535,0,2
1546519,-136.100052,1995,0,255,255,65535,0,2
1547757,-136.210083,1990,0,255,255,65535,0,2
1549007,-136.320114,1986,0,255,255,65535,0,2
1550284,-136.430145,2048,0,255,255,65535,0,2
1551519,-136.540176,2119,0,255,255,65535,0,2
1552769,-136.650208,2122,0,255,255,65535,0,2
1554007,-136.760239,2126,0,255,255,65535,0,2
1555283,-136.87027,2047,0,255,255,65535,0,2
1556519,-136.980301,2134,0,255,255,65535,0,2
1557757,-137.090332,1956,0,255,255,65535,0,2
1559007,-137.200363,2048,0,255,255,65535,0,2
1560283,-137.310394,1946,0,255,255,65535,0,2
1561519,-137.420425,1941,0,255,255,65535,0,2
1562757,-137.530457,1936,0,255,255,65535,0,2
1564012,-137.640488,1930,0,255,255,65535,0,2
1565283,-137.750519,1925,0,255,255,65535,0,2
1566519,-137.86055,1919,0,255,255,65535,0,2
1567756,-137.970581,1914,0,255,255,65535,0,2
1569006,-138.080612,2048,0,255,255,65535,0,2
1570283,-138.190643,2193,0,255,255,65535,0,2
1571520,-138.300674,1897,0,255,255,65535,0,2
1572757,-138.410706,2205,0,255,255,65535,0,2
1574007,-138.520737,2211,0,255,255,65535,0,2
1575284,-138.630768,1878,0,255,255,65535,0,2
1576520,-138.740799,2223,0,255,255,65535,0,2
1577757,-138.85083,2047,0,255,255,65535,0,2
1579008,-138.960861,1860,0,255,255,65535,0,2
1580284,-139.070892,1855,0,255,255,65535,0,2
1581519,-139.180923,1850,0,255,255,65535,0,2
1582764,-139.290955,1845,0,255,255,65535,0,2
1584007,-139.400986,1840,0,255,255,65535,0,2
1585284,-139.511017,1834,0,255,255,65535,0,2
1586520,-139.621048,1830,0,255,255,65535,0,2
1587757,-139.731079,1825,0,255,255,65535,0,2
1589008,-139.84111,1822,0,255,255,65535,0,2
1590284,-139.951141,2048,0,255,255,65535,0,2
1591520,-140.061172,2282,0,255,255,65535,0,2
1592758,-140.171204,2048,0,255,255,65535,0,2
1594007,-140.281235,2291,0,255,255,65535,0,2
1595284,-140.391266,2048,0,255,255,65535,0,2
1596519,-140.501297,2299,0,255,255,65535,0,2
1597757,-140.611328,2048,0,255,255,65535,0,2
1599007,-140.721359,1787,0,255,255,65535,0,2
1600284,-140.83139,1782,0,255,255,65535,0,2
1601520,-140.941422,1778,0,255,255,65535,0,2
1602757,-141.051453,1773,0,255,255,65535,0,2
1604007,-141.161484,1768,0,255,255,65535,0,2
1605284,-141.271515,1763,0,255,255,65535,0,2
1606524,-141.381546,1757,0,255,255,65535,0,2
1607757,-141.491577,1752,0,255,255,65535,0,2
1609007,-141.601608,1745,0,255,255,65535,0,2
1610284,-141.711639,2357,0,255,255,65535,0,2
1611520,-141.821671,2047,0,255,255,65535,0,2
1612757,-141.931702,2048,0,255,255,65535,0,2
1614007,-142.041733,2375,0,255,255,65535,0,2
1615284,-142.151764,2381,0,255,255,65535,0,2
1616519,-142.261795,1708,0,255,255,65535,0,2
1617757,-142.371826,2393,0,255,255,65535,0,2
1619007,-142.481857,1696,0,255,255,65535,0,2
1620283,-142.591888,1690,0,255,255,65535,0,2
1621523,-142.70192,1684,0,255,255,65535,0,2
1622757,-142.811951,1679,0,255,255,65535,0,2
1624007,-142.921982,1674,0,255,255,65535,0,2
1625283,-143.032013,1670,0,255,255,65535,0,2
1626519,-143.142044,1665,0,255,255,65535,0,2
1627757,-143.252075,1660,0,255,255,65535,0,2
1629007,-143.362106,2048,0,255,255,65535,0,2
1630283,-143.472137,2443,0,255,255,65535,0,2
1631519,-143.582169,2448,0,255,255,65535,0,2
1632757,-143.6922,2048,0,255,255,65535,0,2
1634006,-143.802231,2457,0,255,255,65535,0,2
1635283,-143.912262,2460,0,255,255,65535,0,2
1636519,-144.022293,1631,0,255,255,65535,0,2
1637756,-144.132324,2048,0,255,255,65535,0,2
1639006,-144.242355,2048,0,255,255,65535,0,2
1640283,-144.352386,1619,0,255,255,65535,0,2
1641519,-144.462418,1615,0,255,255,65535,0,2
1642757,-144.572449,1610,0,255,255,65535,0,2
1644008,-144.68248,1604,0,255,255,65535,0,2
1645284,-144.792511,1599,0,255,255,65535,0,2
1646520,-144.902542,1593,0,255,255,65535,0,2
1647758,-145.012573,1587,0,255,255,65535,0,2
1649007,-145.122604,2514,0,255,255,65535,0,2
1650284,-145.232635,1575,0,255,255,65535,0,2
1651519,-145.342667,2526,0,255,255,65535,0,2
1652758,-145.452698,2533,0,255,255,65535,0,2
1654014,-145.562729,2047,0,255,255,65535,0,2
1655284,-145.67276,2545,0,255,255,65535,0,2
1656520,-145.782791,1543,0,255,255,65535,0,2
1657757,-145.892822,2047,0,255,255,65535,0,2
1659008,-146.002853,1532,0,255,255,65535,0,2
1660284,-146.112885,1526,0,255,255,65535,0,2
1661519,-146.222916,1520,0,255,255,65535,0,2
1662757,-146.332947,1515,0,255,255,65535,0,2
1664007,-146.442978,1511,0,255,255,65535,0,2
1665284,-146.553009,1505,0,255,255,65535,0,2
1666520,-146.66304,1501,0,255,255,65535,0,2
1667758,-146.773071,1495,0,255,255,65535,0,2
1669007,-146.883102,1490,0,255,255,65535,0,2
1670284,-146.993134,1486,0,255,255,65535,0,2
1671520,-147.103165,2613,0,255,255,65535,0,2
1672757,-147.213196,2618,0,255,255,65535,0,2
1674007,-147.323227,2048,0,255,255,65535,0,2
1675284,-147.433258,2625,0,255,255,65535,0,2
1676519,-147.543289,2047,0,255,255,65535,0,2
1677757,-147.65332,1461,0,255,255,65535,0,2
1679007,-147.763351,1457,0,255,255,65535,0,2
1680284,-147.873383,1453,0,255,255,65535,0,2
1681519,-147.983414,1448,0,255,255,65535,0,2
1682757,-148.093445,1442,0,255,255,65535,0,2
1684007,-148.203476,1437,0,255,255,65535,0,2
1685284,-148.313507,1432,0,255,255,65535,0,2
1686520,-148.423538,1426,0,255,255,65535,0,2
1687757,-148.533569,1420,0,255,255,65535,0,2
1689007,-148.6436,2047,0,255,255,65535,0,2
1690283,-148.753632,1409,0,255,255,65535,0,2
1691519,-148.863663,2047,0,255,255,65535,0,2
1692757,-148.973694,2698,0,255,255,65535,0,2
1694007,-149.083725,2048,0,255,255,65535,0,2
1695284,-149.193756,2711,0,255,255,65535,0,2
1696519,-149.303787,2048,0,255,255,65535,0,2
1697757,-149.413818,1372,0,255,255,65535,0,2
1699007,-149.523849,1367,0,255,255,65535,0,2
1700283,-149.633881,1361,0,255,255,65535,0,2
1701519,-149.743912,1355,0,255,255,65535,0,2
1702757,-149.853943,1350,0,255,255,65535,0,2
1704007,-149.963974,1345,0,255,255,65535,0,2
1705283,-150.074005,1338,0,255,255,65535,0,2
1706519,-150.184036,1335,0,255,255,65535,0,2
1707756,-150.294067,1330,0,255,255,65535,0,2
1709006,-150.404099,2048,0,255,255,65535,0,2
1710283,-150.51413,2774,0,255,255,65535,0,2
1711519,-150.624161,1317,0,255,255,65535,0,2
1712756,-150.734192,2783,0,255,255,65535,0,2
1714007,-150.844223,2787,0,255,255,65535,0,2
1715284,-150.954254,2791,0,255,255,65535,0,2
1716524,-151.064285,2797,0,255,255,65535,0,2
1717758,-151.174316,1293,0,255,255,65535,0,2
1719007,-151.284348,1288,0,255,255,65535,0,2
1720284,-151.394379,2048,0,255,255,65535,0,2
1721520,-151.50441,1280,0,255,255,65535,0,2
1722757,-151.614441,1276,0,255,255,65535,0,2
1724008,-151.724472,1270,0,255,255,65535,0,2
1725284,-151.834503,1266,0,255,255,65535,0,2
1726520,-151.944534,1261,0,255,255,65535,0,2
1727757,-152.054565,2048,0,255,255,65535,0,2
1729013,-152.164597,2048,0,255,255,65535,0,2
1730284,-152.274628,2852,0,255,255,65535,0,2
1731519,-152.384659,1237,0,255,255,65535,0,2
1732757,-152.49469,2863,0,255,255,65535,0,2
1734007,-152.604721,2868,0,255,255,65535,0,2
1735284,-152.714752,1220,0,255,255,65535,0,2
1736520,-152.824783,2047,0,255,255,65535,0,2
1737758,-152.934814,2048,0,255,255,65535,0,2
1739007,-153.044846,1203,0,255,255,65535,0,2
1740284,-153.154877,1196,0,255,255,65535,0,2
1741520,-153.264908,1191,0,255,255,65535,0,2
1742757,-153.374939,1185,0,255,255,65535,0,2
1744007,-153.48497,1180,0,255,255,65535,0,2
1745284,-153.595001,1175,0,255,255,65535,0,2
1746519,-153.705032,1171,0,255,255,65535,0,2
1747757,-153.815063,1166,0,255,255,65535,0,2
1749013,-153.925095,1160,0,255,255,65535,0,2
1750284,-154.035126,2048,0,255,255,65535,0,2
1751519,-154.145157,2047,0,255,255,65535,0,2
1752757,-154.255188,2950,0,255,255,65535,0,2
1754014,-154.365219,2047,0,255,255,65535,0,2
1755284,-154.47525,1136,0,255,255,65535,0,2
1756520,-154.585281,2047,0,255,255,65535,0,2
1757757,-154.695312,1127,0,255,255,65535,0,2
1759007,-154.805344,1123,0,255,255,65535,0,2
1760283,-154.915375,1118,0,255,255,65535,0,2
1761519,-155.025406,1114,0,255,255,65535,0,2
1762757,-155.135437,1109,0,255,255,65535,0,2
1764007,-155.245468,1104,0,255,255,65535,0,2
1765283,-155.355499,1099,0,255,255,65535,0,2
1766523,-155.46553,1094,0,255,255,65535,0,2
1767763,-155.575562,1088,0,255,255,65535,0,2
1769007,-155.685593,1084,0,255,255,65535,0,2
1770283,-155.795624,3016,0,255,255,65535,0,2
1771519,-155.905655,2048,0,255,255,65535,0,2
1772757,-156.015686,1068,0,255,255,65535,0,2
1774007,-156.125717,3032,0,255,255,65535,0,2
1775284,-156.235748,2048,0,255,255,65535,0,2
1776519,-156.345779,2047,0,255,255,65535,0,2
1777756,-156.455811,2047,0,255,255,65535,0,2
1779006,-156.565842,1040,0,255,255,65535,0,2
1780283,-156.675873,1034,0,255,255,65535,0,2
1781519,-156.785904,1029,0,255,255,65535,0,2
1782756,-156.895935,1023,0,255,255,65535,0,2
1784006,-157.005966,1018,0,255,255,65535,0,2
1785284,-157.115997,1012,0,255,255,65535,0,2
1786520,-157.226028,1005,0,255,255,65535,0,2
1787758,-157.33606,1000,0,255,255,65535,0,2
1789007,-157.446091,994,0,255,255,65535,0,2
1790284,-157.556122,0,0,255,255,65535,0,2
1791520,-157.666153,3110,0,255,255,65535,0,2
1792757,-157.776184,980,0,255,255,65535,0,2
1794008,-157.886215,3120,0,255,255,65535,0,2
1795284,-157.996246,0,0,255,255,65535,0,2
1796519,-158.106277,965,0,255,255,65535,0,2
1797757,-158.216309,3134,0,255,255,65535,0,2
1799008,-158.32634,956,0,255,255,65535,0,2
1800284,-158.436371,952,0,255,255,65535,0,2
1801524,-158.546402,948,0,255,255,65535,0,2
1802757,-158.656433,943,0,255,255,65535,0,2
1804007,-158.766464,940,0,255,255,65535,0,2
1805284,-158.876495,935,0,255,255,65535,0,2
1806519,-158.986526,931,0,255,255,65535,0,2
1807758,-159.096558,926,0,255,255,65535,0,2
1809007,-159.206589,921,0,255,255,65535,0,2
1810284,-159.31662,916,0,255,255,65535,0,2
1811519,-159.426651,3183,0,255,255,65535,0,2
1812757,-159.536682,4095,0,255,255,65535,0,2
1814007,-159.646713,3194,0,255,255,65535,0,2
1815284,-159.756744,3200,0,255,255,65535,0,2
1816520,-159.866776,890,0,255,255,65535,0,2
1817757,-159.976807,0,0,255,255,65535,0,2
1819008,-160.086838,879,0,255,255,65535,0,2
1820284,-160.196869,873,0,255,255,65535,0,2
1821524,-160.3069,868,0,255,255,65535,0,2
1822763,-160.416931,861,0,255,255,65535,0,2
1824013,-160.526962,855,0,255,255,65535,0,2
1825284,-160.636993,849,0,255,255,65535,0,2
1826519,-160.747025,842,0,255,255,65535,0,2
1827757,-160.857056,837,0,255,255,65535,0,2
1829007,-160.967087,4095,0,255,255,65535,0,2
1830283,-161.077118,826,0,255,255,65535,0,2
1831519,-161.187149,3274,0,255,255,65535,0,2
1832757,-161.29718,0,0,255,255,65535,0,2
1834007,-161.407211,0,0,255,255,65535,0,2
1835284,-161.517242,0,0,255,255,65535,0,2
1836519,-161.627274,0,0,255,255,65535,0,2
1837757,-161.737305,0,0,255,255,65535,0,2
1839007,-161.847336,791,0,255,255,65535,0,2
1840283,-161.957367,788,0,255,255,65535,0,2
1841519,-162.067398,784,0,255,255,65535,0,2
1842757,-162.177429,780,0,255,255,65535,0,2
1844007,-162.28746,776,0,255,255,65535,0,2
1845283,-162.397491,771,0,255,255,65535,0,2
1846519,-162.507523,768,0,255,255,65535,0,2
1847756,-162.617554,763,0,255,255,65535,0,2
1849006,-162.727585,0,0,255,255,65535,0,2
1850283,-162.837616,0,0,255,255,65535,0,2
1851523,-162.947647,3346,0,255,255,65535,0,2
1852756,-163.057678,3351,0,255,255,65535,0,2
1854006,-163.167709,740,0,255,255,65535,0,2
1855283,-163.27774,3361,0,255,255,65535,0,2
1856519,-163.387772,0,0,255,255,65535,0,2
1857757,-163.497803,723,0,255,255,65535,0,2
1859020,-163.607834,718,0,255,255,65535,0,2
1860284,-163.717865,711,0,255,255,65535,0,2
1861519,-163.827896,705,0,255,255,65535,0,2
1862757,-163.937927,698,0,255,255,65535,0,2
1864008,-164.047958,692,0,255,255,65535,0,2
1865284,-164.15799,686,0,255,255,65535,0,2
1866519,-164.268021,0,0,255,255,65535,0,2
1867758,-164.378052,674,0,255,255,65535,0,2
1869007,-164.488083,0,0,255,255,65535,0,2
1870284,-164.598114,3433,0,255,255,65535,0,2
1871524,-164.708145,657,0,255,255,65535,0,2
1872757,-164.818176,3443,0,255,255,65535,0,2
1874007,-164.928207,3448,0,255,255,65535,0,2
1875284,-165.038239,4095,0,255,255,65535,0,2
1876519,-165.14827,3457,0,255,255,65535,0,2
1877757,-165.258301,634,0,255,255,65535,0,2
1879007,-165.368332,629,0,255,255,65535,0,2
1880284,-165.478363,625,0,255,255,65535,0,2
1881519,-165.588394,620,0,255,255,65535,0,2
1882757,-165.698425,616,0,255,255,65535,0,2
1884008,-165.808456,611,0,255,255,65535,0,2
1885284,-165.918488,607,0,255,255,65535,0,2
1886519,-166.028519,603,0,255,255,65535,0,2
1887763,-166.13855,600,0,255,255,65535,0,2
1889007,-166.248581,596,0,255,255,65535,0,2
1890284,-166.358612,3503,0,255,255,65535,0,2
1891519,-166.468643,587,0,255,255,65535,0,2
1892757,-166.578674,3513,0,255,255,65535,0,2
1894007,-166.688705,0,0,255,255,65535,0,2
1895284,-166.798737,0,0,255,255,65535,0,2
1896519,-166.908768,3529,0,255,255,65535,0,2
1897757,-167.018799,560,0,255,255,65535,0,2
1899007,-167.12883,555,0,255,255,65535,0,2
1900284,-167.238861,549,0,255,255,65535,0,2
1901519,-167.348892,543,0,255,255,65535,0,2
1902757,-167.458923,537,0,255,255,65535,0,2
1904007,-167.568954,530,0,255,255,65535,0,2
1905283,-167.678986,524,0,255,255,65535,0,2
1906519,-167.789017,517,0,255,255,65535,0,2
1907757,-167.899048,511,0,255,255,65535,0,2
1909019,-168.009079,505,0,255,255,65535,0,2
1910283,-168.11911,0,0,255,255,65535,0,2
1911519,-168.229141,0,0,255,255,65535,0,2
1912757,-168.339172,3605,0,255,255,65535,0,2
1914007,-168.449203,3610,0,255,255,65535,0,2
1915283,-168.559235,480,0,255,255,65535,0,2
1916519,-168.669266,4095,0,255,255,65535,0,2
1917763,-168.779297,470,0,255,255,65535,0,2
1919007,-168.889328,466,0,255,255,65535,0,2
1920283,-168.999359,461,0,255,255,65535,0,2
1921519,-169.10939,457,0,255,255,65535,0,2
1922756,-169.219421,453,0,255,255,65535,0,2
1924006,-169.329453,449,0,255,255,65535,0,2
1925283,-169.439484,445,0,255,255,65535,0,2
1926519,-169.549515,441,0,255,255,65535,0,2
1927757,-169.659546,0,0,255,255,65535,0,2
1929008,-169.769577,432,0,255,255,65535,0,2
1930284,-169.879608,3667,0,255,255,65535,0,2
1931520,-169.989639,0,0,255,255,65535,0,2
1932758,-170.09967,418,0,255,255,65535,0,2
1934013,-170.209702,3682,0,255,255,65535,0,2
1935284,-170.319733,0,0,255,255,65535,0,2
1936520,-170.429764,0,0,255,255,65535,0,2
1937757,-170.539795,3699,0,255,255,65535,0,2
1939007,-170.649826,391,0,255,255,65535,0,2
1940284,-170.759857,385,0,255,255,65535,0,2
1941520,-170.869888,379,0,255,255,65535,0,2
1942757,-170.979919,373,0,255,255,65535,0,2
1944007,-171.089951,366,0,255,255,65535,0,2
1945284,-171.199982,361,0,255,255,65535,0,2
1946519,-171.310013,355,0,255,255,65535,0,2
1947757,-171.420044,349,0,255,255,65535,0,2
1949007,-171.530075,343,0,255,255,65535,0,2
1950284,-171.640106,0,0,255,255,65535,0,2
1951519,-171.750137,3763,0,255,255,65535,0,2
1952757,-171.860168,327,0,255,255,65535,0,2
1954008,-171.9702,3774,0,255,255,65535,0,2
1955284,-172.080231,0,0,255,255,65535,0,2
1956519,-172.190262,311,0,255,255,65535,0,2
1957757,-172.300293,308,0,255,255,65535,0,2
1959008,-172.410324,304,0,255,255,65535,0,2
1960284,-172.520355,299,0,255,255,65535,0,2
1961519,-172.630386,294,0,255,255,65535,0,2
1962757,-172.740417,290,0,255,255,65535,0,2
1964008,-172.850449,285,0,255,255,65535,0,2
1965284,-172.96048,280,0,255,255,65535,0,2
1966519,-173.070511,275,0,255,255,65535,0,2
1967757,-173.180542,270,0,255,255,65535,0,2
1969007,-173.290573,266,0,255,255,65535,0,2
1970284,-173.400604,0,0,255,255,65535,0,2
1971520,-173.510635,0,0,255,255,65535,0,2
1972757,-173.620667,0,0,255,255,65535,0,2
1974007,-173.730698,3847,0,255,255,65535,0,2
1975283,-173.840729,0,0,255,255,65535,0,2
1976519,-173.95076,238,0,255,255,65535,0,2
1977757,-174.060791,233,0,255,255,65535,0,2
1979013,-174.170822,228,0,255,255,65535,0,2
1980283,-174.280853,221,0,255,255,65535,0,2
1981519,-174.390884,215,0,255,255,65535,0,2
1982757,-174.500916,210,0,255,255,65535,0,2
1984007,-174.610947,205,0,255,255,65535,0,2
1985284,-174.720978,199,0,255,255,65535,0,2
1986519,-174.831009,193,0,255,255,65535,0,2
1987757,-174.94104,188,0,255,255,65535,0,2
1989007,-175.051071,4095,0,255,255,65535,0,2
1990283,-175.161102,176,0,255,255,65535,0,2
1991519,-175.271133,3925,0,255,255,65535,0,2
1992756,-175.381165,0,0,255,255,65535,0,2
1994006,-175.491196,4095,0,255,255,65535,0,2
1995283,-175.601227,3940,0,255,255,65535,0,2
1996519,-175.711258,149,0,255,255,65535,0,2
1997756,-175.821289,145,0,255,255,65535,0,2
1999007,-175.93132,0,0,255,255,65535,0,2
